2159712800,scam,1,10
2159718608,scam,1,10
2159755479,scam,1,10
2159862868,scam,1,10
2159967534,scam,1,10
2162209383,scam,1,10
2162454018,scam,1,10
2162479015,scam,1,10
2162479091,scam,1,10
2162479165,scam,1,10
2162938297,scam,1,10
2162978442,scam,1,10
2163039431,scam,1,10
2163065985,scam,1,10
2163331231,scam,1,10
2164275326,scam,1,10
2164283769,scam,1,10
2164354526,scam,1,10
2164505381,scam,1,10
2164669179,scam,1,10
2164786534,scam,1,10
2164971896,scam,1,10
2164973337,scam,1,10
2164976672,scam,1,10
2164979218,scam,1,10
2164979804,scam,1,10
2165237849,scam,1,10
2165248224,scam,1,10
2165371218,scam,1,10
2165373319,scam,1,10
2165373552,scam,1,10
2165374582,scam,1,10
2165375923,scam,1,10
2165378600,scam,1,10
2165378735,scam,1,10
2165465000,scam,1,10
2165475687,scam,1,10
2166172937,scam,1,10
2166874590,scam,1,10
2168162871,scam,1,10
2168206497,scam,1,10
2168624674,scam,1,10
2168629641,scam,1,10
2168770249,scam,1,10
2169017458,scam,1,10
2169120781,scam,1,10
2169302175,scam,1,10
2169305733,scam,1,10
2169706924,scam,1,10
2173028996,scam,1,10
2173935425,scam,1,10
2174036416,scam,1,10
2174325642,scam,1,10
2174380209,scam,1,10
2174480536,scam,1,10
2175691652,scam,1,10
2175992345,scam,1,10
2176660547,scam,1,10
2176687511,scam,1,10
2178637294,scam,1,10
2180849,scam,1,10
2182938435,scam,1,10
2183016475,scam,1,10
2185010268,scam,1,10
2185161236,scam,1,10
2185701881,scam,1,10
2185776363,scam,1,10
2187723473,scam,1,10
2189898011,scam,1,10
2192477774,scam,1,10
2192823815,scam,1,10
2192945637,scam,1,10
2194408370,scam,1,10
2195464161,scam,1,10
2197888618,scam,1,10
2198425231,scam,1,10
2202074654,scam,1,10
2202074705,scam,1,10
2202074829,scam,1,10
2202074863,scam,1,10
2202237019,scam,1,10
2202308684,scam,1,10
2202582685,scam,1,10
2202990273,scam,1,10
2204999172,scam,1,10
2205777849,scam,1,10
2207994671,scam,1,10
2207994709,scam,1,10
2208374595,scam,1,10
2208992811,scam,1,10
2232130869,scam,1,10
2232275813,scam,1,10
2232352341,scam,1,10
2233242475,scam,1,10
2237663210,scam,1,10
2238777622,scam,1,10
2242047120,scam,1,10
2242060418,scam,1,10
2242186622,scam,1,10
2243416207,scam,1,10
2244254076,scam,1,10
2244354146,scam,1,10
2245402640,scam,1,10
2249384777,scam,1,10
2249558230,scam,1,10
2252091924,scam,1,10
2252323179,scam,1,10
2254222050,scam,1,10
2254812547,scam,1,10
2255338469,scam,1,10
2255670239,scam,1,10
2267714765,scam,1,10
2268065420,scam,1,10
2272446615,scam,1,10
2272459295,scam,1,10
2272531935,scam,1,10
2272581254,scam,1,10
2272900979,scam,1,10
2282000295,scam,1,10
2282600492,scam,1,10
2282771385,scam,1,10
2282771386,scam,1,10
2283060043,scam,1,10
2283361159,scam,1,10
2283389717,scam,1,10
2283389987,scam,1,10
2283665682,scam,1,10
2283669050,scam,1,10
2284222794,scam,1,10
2285293746,scam,1,10
2285632267,scam,1,10
2285868884,scam,1,10
2288130290,scam,1,10
2289333101,scam,1,10
2292018849,scam,1,10
2292077287,scam,1,10
2292616576,scam,1,10
2293375705,scam,1,10
2293407280,scam,1,10
2293789052,scam,1,10
2294357921,scam,1,10
2295134924,scam,1,10
2296824565,scam,1,10
2297447811,scam,1,10
2297933247,scam,1,10
2298087471,scam,1,10
2299669391,scam,1,10
2305650,scam,1,10
2312350137,scam,1,10
2312511853,scam,1,10
2312522168,scam,1,10
2312522530,scam,1,10
2312826139,scam,1,10
2313801442,scam,1,10
2314408595,scam,1,10
2314543797,scam,1,10
2314840943,scam,1,10
2315632032,scam,1,10
2315632588,scam,1,10
2315989790,scam,1,10
2316006408,scam,1,10
2316006648,scam,1,10
2316633045,scam,1,10
2316740572,scam,1,10
2316888639,scam,1,10
2316888861,scam,1,10
2317459758,scam,1,10
2317867928,scam,1,10
2318443969,scam,1,10
2319427294,scam,1,10
2319770565,scam,1,10
2319777015,scam,1,10
2342130917,scam,1,10
2344170727,scam,1,10
2346574170,scam,1,10
2392599220,scam,1,10
2392712174,scam,1,10
2393426565,scam,1,10
2393426888,scam,1,10
2393426896,scam,1,10
2393639056,scam,1,10
2393645164,scam,1,10
2393648232,scam,1,10
2393650253,scam,1,10
2393650403,scam,1,10
2393650860,scam,1,10
2393951089,scam,1,10
2394233419,scam,1,10
2394290830,scam,1,10
2394359102,scam,1,10
2394395425,scam,1,10
2394801487,scam,1,10
2394909665,scam,1,10
2394990091,scam,1,10
2395608292,scam,1,10
2396952667,scam,1,10
2396995227,scam,1,10
2402017688,scam,1,10
2402411925,scam,1,10
2402561673,scam,1,10
2402582542,scam,1,10
2403125057,scam,1,10
2403261744,scam,1,10
2403462723,scam,1,10
2403605483,scam,1,10
2404073788,scam,1,10
2404073790,scam,1,10
2405704881,scam,1,10
2405706514,scam,1,10
2405706611,scam,1,10
2405706750,scam,1,10
2405706911,scam,1,10
2406535820,scam,1,10
2406720849,scam,1,10
